"","species","English_Common_Name","firstyear","lastyear","ave.ind","max.ind","RCI","Uncertain","conv","u","u.lowCI","u.upCI","R","R.lowCI","R.upCI","Q","Q.lowCI","Q.upCI","predicted_year","qe.pred_50","p.30_percent_decline_50_years","y.hl.30_percent_decline","p.50_percent_decline_50_years","y.hl.50_percent_decline","p.70_percent_decline_50_years","y.hl.70_percent_decline"
"21409","Summer Tanager","Summer Tanager",1970,2017,3.29007684615385,3.446429,0.139572478083778,FALSE,0,0.00617401647714772,0.000853767340360773,0.0114942656139347,0.000180892850569991,-1.31894294569562e-05,0.000374975130596939,7.09836047404594e-05,NA,NA,2067,0,0.026,NA,0,NA,0,NA
"21457","Surf Scoter","Surf Scoter",1970,2017,33.0752833007692,34.67699613,1.12597918679586,FALSE,0,0.00448510234988319,-0.00176595295816741,0.0107361576579338,0.000210727031423347,-2.05294290753495e-05,0.000441983491922044,0.000101169917075447,NA,NA,2067,0,0.009,NA,0,NA,0,NA
"21505","Surfbird","Surfbird",1970,2017,3.86816335792308,4.480298091,1.9597489025874,FALSE,0,-0.0158317543017925,-0.0457345224660526,0.0140710138624676,0.00354746801996075,-0.000634122247463616,0.00772905828738512,0.00240241015716095,NA,NA,2067,0,0.946,19,0.697,40,0.15,NA
"21553","Swainson's Hawk","Swainson's Hawk",1970,2017,1.02514907692308,1.168653,0.175469561101563,FALSE,0,0.0209594264890931,0.0092349721220564,0.0326838808561297,7.48069748013033e-05,-0.000231935083071785,0.000381549032674391,0.000417263667567128,-0.000178275509441944,0.0010128028445762,2067,0,0,NA,0.002,NA,0.014,NA
"21601","Swainson's Thrush","Swainson's Thrush",1970,2017,27.8764316923077,29.704795,0.325004215196401,FALSE,0,-0.00429068711923039,-0.0169521649816398,0.00837079074317905,0.00100531799338473,-7.70910697657488e-05,0.0020877270565352,0.000402611761969128,NA,NA,2067,0,0.215,NA,0.001,NA,0,NA
"21649","Swainson's Warbler","Swainson's Warbler",1970,2017,0.202712,0.279948,0.451664775135789,FALSE,0,0.0455448758842836,0.0236427979945346,0.0674469537740327,0,-0.00095269087840172,0.00095269087840172,0.00143921037474415,-0.000701052073491616,0.00357947282297991,2067,0,0,NA,0,NA,0,NA
"21697","Swallow-tailed Kite","Swallow-tailed Kite",1970,2017,0.344708153846154,0.474033,0.586036750322508,FALSE,0,0.0545224400377851,0.0437319469041435,0.0653129331714266,0.000533150776123652,-6.3627515920023e-05,0.00112992906816733,0.000308542843924528,NA,NA,2067,0,0,NA,0,NA,0,NA
"21745","Swamp Sparrow","Swamp Sparrow",1970,2017,2.42554869230769,2.65812,0.314613515101107,FALSE,0,0.0126024900243966,0.00188936100917383,0.0233156190396194,0.000658211813185816,-6.05292477511817e-05,0.00137695287412281,0.000294033366999522,NA,NA,2067,0,0.004,NA,0.032,NA,0,NA
"21793","Tennessee Warbler","Tennessee Warbler",1970,2017,12.7476126153846,13.971018,0.723426580550889,FALSE,0,-0.00412149212736478,-0.0238071411442662,0.0155641568895366,0.00214954748483344,-0.000221801526551372,0.00452089649621826,0.000994724166160975,NA,NA,2067,0,0.361,NA,0.023,NA,0,NA
"21841","Thick-billed Murre","Thick-billed Murre",1970,2017,0.332175003923077,0.707284064,7.80206015207826,TRUE,0,-0.0394924745746296,-0.210088637367645,0.131103688218386,0.165197618137184,-0.0164564857317904,0.346851722006159,0.0747205475374093,NA,NA,2067,0.389,0.965,3,0.921,8,0.834,18
"21889","Townsend's Solitaire","Townsend's Solitaire",1970,2017,0.530520615384615,0.557483,0.332545549455669,FALSE,0,0.00456534996080152,-0.00624924353745943,0.0153799434590625,0.000658963419805989,-6.5314542440991e-05,0.00138324138205297,0.000299533981641063,NA,NA,2067,0,0.046,NA,0,NA,0,NA
"21937","Townsend's Warbler","Townsend's Warbler",1970,2017,8.92340446153846,9.370032,0.822236713127806,FALSE,0,-0.00838979211656222,-0.0242515776970998,0.00747199346397538,0.000444462601562415,-0.000404036323136503,0.00129296152626133,0.000728612814306789,-0.000458902934377838,0.00191612856299142,2067,0,0.717,38,0.1,NA,0,NA
"21985","Tree Swallow","Tree Swallow",1970,2017,4.56100615384615,4.752964,0.139173679711386,FALSE,0,-0.00237188836125644,-0.00772585825968807,0.00298208153717519,0.000122052688187017,-1.96059928518628e-05,0.000263711369225896,7.63388681889062e-05,NA,NA,2067,0,0,NA,0,NA,0,NA
"22033","Tricolored Blackbird","Tricolored Blackbird",1970,2017,10892.5461538462,12566.3,15.1429182329802,TRUE,0,0.00134958531607328,-0.027960446546502,0.0306596171786486,0.00576899857427057,-0.000417710691879871,0.011955707840421,0.00214012497438693,NA,NA,2067,0,0.273,NA,0.036,NA,0,NA
"22081","Tricolored Heron","Tricolored Heron",1970,2017,0.855407,0.926568,0.879006960266861,FALSE,0,-0.00330799062281934,-0.0203999505905886,0.01378396934495,0.00155007328462448,-0.000159381300751006,0.00325952786999996,0.000758100653842161,NA,NA,2067,0,0.245,NA,0.006,NA,0,NA
"22129","Trumpeter Swan","Trumpeter Swan",1970,2015,40757,63016,NA,TRUE,0,0.460189886704733,0.337845157682256,0.58253461572721,0.00559734093515374,-0.00714792050148908,0.0183426023717966,0.00201875034683586,NA,NA,2065,0,0,NA,0,NA,0,NA
"22177","Tufted Titmouse","Tufted Titmouse",1970,2017,11.3811316923077,12.375925,0.084710558440068,FALSE,0,0.0139908469193679,0.0021649930213142,0.0258167008174216,0.000876405331798771,-7.07648505991222e-05,0.00182357551419666,0.000352132452901499,NA,NA,2067,0,0.002,NA,0.038,NA,0,NA
"22225","Tundra Swan","Tundra Swan",1970,2017,2.879389997,3.551343612,3.47998812021576,TRUE,0,0.0284257526865783,0.000241535539587515,0.0566099698335692,0.00479702215326266,-0.000428421320644357,0.0100224656271697,0.00201516437928302,NA,NA,2067,0,0,NA,0.004,NA,0.038,NA
"22273","Turkey Vulture","Turkey Vulture",1970,2017,4.54647853846154,5.449759,0.134845179799602,FALSE,0,0.0313666946203813,0.0294399506749767,0.0332934385657859,2.37162679108159e-05,-1.64813727316673e-06,4.90806730947985e-05,9.32925434936677e-06,NA,NA,2067,0,0,NA,0,NA,0,NA
"22321","Upland Sandpiper","Upland Sandpiper",1970,2017,3.313356,3.577975,0.309485879866484,FALSE,0,0.0111568808052391,0.00241593693160521,0.0198978246788729,0.000483957807673886,-3.50812884420631e-05,0.00100299690378983,0.000192351422239989,NA,NA,2067,0,0.005,NA,0.012,NA,0,NA
"22369","Varied Bunting","Varied Bunting",1993,2017,0.217535307692308,0.24147,1.40800793534651,FALSE,0,0.0182158328732089,0.00553008637611682,0.0309015793703011,0.0010467133311218,-7.03706239692371e-05,0.00216379728621283,0.000403310748823098,NA,NA,2067,0,0,NA,0.011,NA,0.003,NA
"22417","Varied Thrush","Varied Thrush",1970,2017,4.74903923076923,5.773048,0.608346422539357,FALSE,0,-0.0286267350043539,-0.0609747111280732,0.00372124111936543,0.00523515688108615,-0.000662161894405917,0.0111324756565782,0.00273157283385157,NA,NA,2067,0,0.999,12,0.986,23,0.776,41
"22465","Vaux's Swift","Vaux's Swift",1970,2017,0.514174,0.550803,0.669490531406543,FALSE,0,-0.00636567353436851,-0.0134498392382796,0.000718492169542545,0.000222392433436593,-3.57551133681342e-05,0.00048053998024132,0.000131524447936719,NA,NA,2067,0,0.36,NA,0,NA,0,NA
"22513","Veery","Veery",1970,2017,4.93458515384615,5.360695,0.261142323189165,FALSE,0,-0.00396527478457516,-0.0154004481275103,0.00746989855835994,0.000763641797995707,-6.72600587116766e-05,0.00159454365470309,0.000333582455559064,NA,NA,2067,0,0.152,NA,0,NA,0,NA
"22561","Verdin","Verdin",1970,2017,6.16409184615385,8.023717,0.656997382826706,FALSE,0,-0.00631454605612609,-0.0500503655888014,0.0374212734765492,0.00728728217384275,-0.00133272121795588,0.0159072855656414,0.00518717673350877,NA,NA,2067,0,0.69,28,0.358,NA,0.067,NA
"22609","Vermilion Flycatcher","Vermilion Flycatcher",1970,2017,0.532892538461539,0.631968,0.661579415181659,FALSE,0,0.0173662622216025,-0.000382245912701282,0.0351147703559063,0.00156284990552991,-0.000190006830814589,0.00331570664187442,0.000824333982703884,NA,NA,2067,0,0.003,NA,0.035,NA,0.01,NA
"22657","Vesper Sparrow","Vesper Sparrow",1970,2017,12.1690336923077,12.865759,0.233654879983943,FALSE,0,-0.0102126866057897,-0.0157282471428755,-0.00469712606870391,0.0001941202082577,-1.3876538831264e-05,0.000402116955346664,7.65207111692752e-05,NA,NA,2067,0,0.995,35,0.002,NA,0,NA
"22705","Violet-green Swallow","Violet-green Swallow",1970,2017,9.04605484615385,10.116306,0.423931155423039,FALSE,0,-0.0139858345736704,-0.0230326373000192,-0.00493903184732151,0.000519202746800874,-3.89886919519267e-05,0.00107739418555367,0.00020583565110392,NA,NA,2067,0,1,25,0.553,50,0,NA
"22753","Virginia's Warbler","Virginia's Warbler",1970,2017,1.28910223076923,1.460473,0.809682829855743,FALSE,0,-0.0181673471044098,-0.0249261359018519,-0.0114085583069677,0.000228460272564505,-2.53285415692599e-05,0.000482249086698271,0.000119553216400292,NA,NA,2067,0,1,20,0.998,38,0,NA
"22801","Virginia Rail","Virginia Rail",1970,2017,0.0256305384615385,0.034915,0.629372087832748,FALSE,0,0.0132770930667092,-0.0337523751275146,0.060306561260933,0.0080514807995494,-0.00169964048437037,0.0178026020834692,0.00598298988436913,NA,NA,2067,0.111,0.297,NA,0.164,NA,0.068,NA
"22849","Wandering Tattler","Wandering Tattler",1970,2017,0.320623734076923,0.495960384,1.38170568655054,FALSE,0,-0.0617596911978752,-0.100038843722235,-0.0234805386735156,0.00797992485486187,-0.000853173760932444,0.0168130234706562,0.00378377845078523,NA,NA,2067,0.524,1,6,1,11,1,20
"22897","Warbling Vireo","Warbling Vireo",1970,2017,5.86690092307692,6.290782,0.225449725248659,FALSE,0,0.00755086540129949,-0.00387361418162172,0.0189753449842207,0.000497476906651148,-8.72436499471652e-05,0.00108219746324946,0.000353411464208535,NA,NA,2067,0,0.069,NA,0.003,NA,0,NA
"22945","Western Bluebird","Western Bluebird",1970,2017,1.58810969230769,1.742024,0.397480729986584,FALSE,0,0.0116245165587631,0.00191860204812084,0.0213304310694053,0.000542641090860554,-5.28213553118776e-05,0.00113810353703299,0.000240439112984052,NA,NA,2067,0,0.006,NA,0.02,NA,0,NA
"22993","Western Grebe","Western Grebe",1970,2017,7.047681178,8.877704009,0.931309832655423,FALSE,0,-0.00860466996835837,-0.0631595617781893,0.0459502218414726,0.0116279062746961,-0.00209154826144628,0.0253473608108386,0.00804447852824101,NA,NA,2067,0,0.776,19,0.508,50,0.177,NA
"23041","Western Gull","Western Gull",1970,2017,24.0190066923077,25.16435,7.1350014957409,TRUE,0,-0.000715408323416877,-0.0109200824679681,0.00948926582113437,0.000712324892526876,-4.6898026753243e-05,0.001471547811807,0.000258292662154204,NA,NA,2067,0,0.004,NA,0,NA,0,NA
"23089","Western Kingbird","Western Kingbird",1970,2017,8.37414884615385,9.289973,0.187881674264895,FALSE,0,-0.00905565103090785,-0.0218664924484148,0.00375519038659909,0.00094784016375371,-7.90046647785396e-05,0.00197468499228596,0.000418123005173374,NA,NA,2067,0,0.802,38,0.061,NA,0,NA
"23137","Western Meadowlark","Western Meadowlark",1970,2017,68.9805144615385,75.732611,0.182256750996724,FALSE,0,-0.00903923735848574,-0.0254826006770491,0.00740412596007758,0,-0.000453379928612722,0.000453379928612722,0.000843884570665875,-0.000242878265554273,0.00193064740688602,2067,0,0.765,35,0.155,NA,0,NA
"23185","Western Sandpiper","Western Sandpiper",1970,2017,7.85645682446154,8.747791064,3.50077134191473,TRUE,0,0.00517702225207144,-0.0119568705949942,0.022310915099137,0.0011398988803362,-0.000185794103928042,0.00246559186460044,0.000795175565934157,NA,NA,2067,0,0.108,NA,0.007,NA,0,NA
"23233","Western Screech-Owl","Western Screech-Owl",1970,2017,0.00736661538461538,0.008086,1.05984865656546,FALSE,0,0.00135464283986771,-0.0133460032108055,0.0160552888905409,0.00142645995793618,-0.000104108260165876,0.00295702817603823,0.00053918141460052,NA,NA,2067,1,0.036,NA,0,NA,0,NA
"23281","Western Tanager","Western Tanager",1970,2017,8.53234515384615,9.1126,0.292046175695225,FALSE,0,0.0107779287019011,0.00603039973349259,0.0155254576703095,0.000121026264787989,-1.3185942862174e-05,0.000255238472438152,5.78011318653078e-05,NA,NA,2067,0,0,NA,0,NA,0,NA
"23329","Western Wood-Pewee","Western Wood-Pewee",1970,2017,4.56827038461538,4.731847,0.227919939704183,FALSE,0,-0.00413383164386266,-0.00952301522136502,0.0012553519336397,0.000158360516523147,-1.42694354765528e-05,0.000330990468522848,7.50193887303497e-05,NA,NA,2067,0,0.009,NA,0,NA,0,NA
"23377","Whimbrel","Whimbrel",1974,2016,0.0812666666666667,0.131,1.64291540439644,FALSE,0,-0.0501958662358396,-0.290219274789245,0.189827542317565,0.212655932658505,-0.0506236181335137,0.475935483450524,0.139037358096185,NA,NA,2066,0.775,0.972,2,0.94,5,0.879,12
"23425","White-breasted Nuthatch","White-breasted Nuthatch",1970,2017,1.26346346153846,1.444756,0.117154802544586,FALSE,0,0.0132444696034567,-0.00924080549005317,0.0357297446969666,0.00303983332281596,-0.000269295274226855,0.00634896191985877,0.00128516585724148,NA,NA,2067,0,0.046,NA,0.072,NA,0.005,NA
"23473","White-crowned Sparrow","White-crowned Sparrow",1970,2017,4.62890376923077,4.959379,0.649788628085202,FALSE,0,0.00292329989873281,-0.00804368050491808,0.0138902803023837,0.000791013042469347,-5.60674243027739e-05,0.00163809350924147,0.000300416526625144,NA,NA,2067,0,0.021,NA,0,NA,0,NA
"23521","White-eyed Vireo","White-eyed Vireo",1970,2017,6.98987446153846,7.769062,0.139904982352041,FALSE,0,0.0174308946868259,-0.00812543427724263,0.0429872236508944,0,-0.00111510552052987,0.00111510552052987,0.00203152129821123,-0.000621340040206152,0.00468438263662862,2067,0,0.029,NA,0.067,NA,0.035,NA
"23569","White-faced Ibis","White-faced Ibis",1970,2017,841.253337461538,1414.720859,4.75126896175484,TRUE,0,0.101003128834768,0.0506506800692795,0.151355577600256,0.0101138036553059,-0.00163233359057715,0.021859940901189,0.00684283840914079,NA,NA,2067,0,0,NA,0,NA,0,NA
"23617","White-headed Woodpecker","White-headed Woodpecker",1970,2017,0.431643076923077,0.506809,0.610740503135956,FALSE,0,0.00882491780976189,-0.0116334818344868,0.0292833174540106,0.00242348088163338,-0.000223731185322274,0.00507069294858904,0.0010691172433894,NA,NA,2067,0,0.102,NA,0.043,NA,0,NA
"23665","White-rumped Sandpiper","White-rumped Sandpiper",1974,2016,0.0584416666666667,0.0837,2.51558397546652,TRUE,0,0.00782143808600452,-0.096921657708936,0.112564533880945,0.0226727433055551,-0.0186998937489157,0.0640453803600259,0.0273607145975238,-0.0239110119265869,0.0786324411216345,2066,0.154,0.738,11,0.531,43,0.294,NA
"23713","White-tailed Kite","White-tailed Kite",1970,2017,0.0928984615384615,0.105232,0.822458505812526,FALSE,0,-0.0127926824005435,-0.0353197145268608,0.00973434972577393,0.00274582472278087,-0.000291260453046303,0.00578290989860804,0.00130798416713086,NA,NA,2067,0,0.918,25,0.49,NA,0.018,NA
"23761","White-throated Sparrow","White-throated Sparrow",1970,2017,35.9368991538462,41.843143,0.255144174706307,FALSE,0,-0.0196410474222962,-0.0321314671663685,-0.00715062767822394,0.00090767956284556,-7.50999210281855e-05,0.0018904590467193,0.000397034307952064,NA,NA,2067,0,1,18,0.984,35,0.065,NA
"23809","White-throated Swift","White-throated Swift",1970,2017,2.57020492307692,2.76042,0.928756855042992,FALSE,0,-0.00797240271655387,-0.0245435355417227,0.00859873010861499,0.00143959920403109,-0.000157242833323459,0.00303644124138563,0.000714110995697538,NA,NA,2067,0,0.68,40,0.079,NA,0,NA
"23857","White-winged Crossbill","White-winged Crossbill",1970,2017,5.46588953846154,9.983952,3.23617832749802,TRUE,0,0.0198538731041071,-0.130734760017072,0.170442506225286,0.0997940869131422,-0.0142097844080807,0.213797958234365,0.0604505679891194,NA,NA,2067,0.001,0.785,5,0.622,20,0.432,NA
"23905","White-winged Dove","White-winged Dove",1970,2017,21.9968146923077,25.578983,0.697529690802318,FALSE,0,0.0241531754736115,0.0156358448899819,0.0326705060572412,2.06401212397695e-05,-0.000121480892102526,0.000162761134582065,0.000223300462124646,-8.02420457582562e-05,0.000526842970007548,2067,0,0,NA,0,NA,0.017,NA
"23953","White-winged Scoter","White-winged Scoter",1970,2017,31.4192664869231,33.03789995,8.3877835603112,TRUE,0,0.00580043628150488,0.000527981813168432,0.0110728907498413,0.00016490977126137,-1.39494038000169e-05,0.000343768946322758,7.0766553347736e-05,NA,NA,2067,0,0.019,NA,0,NA,0,NA
"24001","White Ibis","White Ibis",1970,2017,107.969303692308,163.08912,1.65984191249719,FALSE,0,0.0692159596847493,0.0256834008837409,0.112748518485758,0.0108205912557615,-0.00106061280328591,0.0227017953148089,0.00485554608757946,NA,NA,2067,0,0,NA,0,NA,0,NA
"24049","Wild Turkey","Wild Turkey",1970,2017,1.21478438461538,1.792216,0.251726016718446,FALSE,0,0.0715057898314028,0.0493316718330622,0.0936799078297434,0.00211562874469697,-0.000287782085873999,0.00451903957526793,0.00131493474904333,NA,NA,2067,0,0,NA,0,NA,0,NA
"24097","Willet","Willet",1970,2017,1.69473123076923,1.79415,0.41558075371892,FALSE,0,-0.0054672193868955,-0.0162026700876882,0.00526823131389717,0.000491141180554155,-7.48966875484796e-05,0.00105717904865679,0.000307826423015842,NA,NA,2067,0,0.311,NA,0.001,NA,0,NA
"24145","Williamson's Sapsucker","Williamson's Sapsucker",1970,2017,0.254169230769231,0.280884,0.604839723507409,FALSE,0,0.0048047802789222,-0.0190810592212701,0.0286906197791146,0.0033135756023586,-0.000288522790732732,0.00691567399544993,0.00145901694305969,NA,NA,2067,0,0.174,NA,0.027,NA,0,NA
"24193","Willow Flycatcher","Willow Flycatcher",1970,2017,7.56135838461538,7.814417,0.247485146841058,FALSE,0,-0.00218082075847906,-0.0102231861262103,0.00586154460925213,0.000310041054847742,-3.56943225273032e-05,0.000655776432222787,0.000170274962183467,NA,NA,2067,0,0.006,NA,0,NA,0,NA
"24241","Willow Ptarmigan","Willow Ptarmigan",1993,2017,4.10484561538462,5.972185,6.10716098832906,TRUE,0,0.0390675429883691,-0.0822425417280759,0.160377627704814,0.0584211661012424,-0.0100230921187861,0.126865424321271,0.0397475661979782,NA,NA,2067,0.001,0.534,11,0.327,NA,0.2,NA
"24289","Wilson's Phalarope","Wilson's Phalarope",1970,2017,1.64443469230769,1.858514,0.763588654344067,FALSE,0,0.0035568061381978,-0.0250263896253261,0.0321400019017217,0.004756183052874,-0.000417712418767298,0.00993007852451529,0.00208597385576315,NA,NA,2067,0,0.251,NA,0.042,NA,0.001,NA
"24337","Wilson's Plover","Wilson's Plover",1970,2017,0.706381271538462,0.947406595,4.22596217217383,TRUE,0,0.041111424980718,0.0233831583250292,0.0588396916364068,0.000247312809707713,-0.000526020949458222,0.00102064656887365,0.000944841066908652,-0.000446450756746573,0.00233613289056388,2067,0,0,NA,0,NA,0,NA
"24385","Wilson's Snipe","Wilson's Snipe",1970,2017,4.95329807692308,5.585634,0.267476767587611,FALSE,0,0.0159068018274057,-0.00211613360965634,0.0339297372644678,0.00162177315295615,-0.000185499905139132,0.00342904621105142,0.000850999006720653,NA,NA,2067,0,0.007,NA,0.048,NA,0.006,NA
"24433","Wilson's Warbler","Wilson's Warbler",1970,2017,1.52254492307692,1.635229,0.356200040388369,FALSE,0,-0.0111437492260143,-0.0235696548069089,0.0012821563548803,0.000679842779222429,-0.000107608446842265,0.00146729400528712,0.000409835537806312,NA,NA,2067,0,0.942,31,0.2,NA,0,NA
"24481","Winter Wren","Winter Wren",1970,2017,7.91965630769231,10.163607,0.408379983395369,FALSE,0,-0.0226824985043105,-0.0734604911438357,0.0280954941352147,0.0156348485054948,-0.00142364389162832,0.032693340902618,0.00653313044683402,NA,NA,2067,0,0.967,12,0.865,26,0.543,48
"24529","Wood Duck","Wood Duck",1970,2017,0.459852076923077,0.527992,0.202148364905514,FALSE,0,0.0208142745385545,0.0160870781330633,0.0255414709440457,0.000131842381227304,-1.2779077369453e-05,0.00027646383982406,5.65881341427917e-05,NA,NA,2067,0,0,NA,0,NA,0,NA
"24577","Wood Stork","Wood Stork",1970,2017,1.25495030769231,2.695365,2.66267661050459,TRUE,0,0.0185145279861178,-0.135004019030021,0.172033075002257,0.0548407079426094,-0.0415500358234639,0.151231451708683,0.0648431000004634,-0.0539742150348785,0.183660415035805,2067,0.017,0.801,5,0.645,18,0.456,NA
"24625","Wood Thrush","Wood Thrush",1970,2017,3.145035,3.454716,0.103614978001533,FALSE,0,-0.0111272453907427,-0.0326232494875822,0.0103687587060967,0.0009576280190346,-0.00072295929676747,0.00263821533483667,0.00132602789859643,-0.000880194154637019,0.00353224995182987,2067,0,0.859,28,0.366,NA,0.008,NA
"24673","Woodhouse's Scrub-Jay","Woodhouse's Scrub-Jay",1970,2017,4.82191069230769,5.314743,0.337192405777589,FALSE,0,-0.00271200411096736,-0.0233593311243848,0.0179353229024501,0.00192638568080151,-0.00031608324841817,0.00416885461002119,0.00111974400774529,NA,NA,2067,0,0.281,NA,0.016,NA,0,NA
"24721","Worm-eating Warbler","Worm-eating Warbler",1970,2017,0.363617538461538,0.389097,0.360627498872051,FALSE,0,0.00828578197230788,0.00124099834975131,0.0153305655948645,0.000263114495528601,-2.70793169863802e-05,0.000553308308043583,0.000128737132927496,NA,NA,2067,0,0.032,NA,0,NA,0,NA
"24769","Wrentit","Wrentit",1970,2017,7.53892630769231,8.078624,0.552567405453371,FALSE,0,-0.00693054296344092,-0.019401389537008,0.00554030361012612,0.000648608140549183,-9.91661188131088e-05,0.00139638239991147,0.0004165065543405,NA,NA,2067,0,0.551,48,0.011,NA,0,NA
"24817","Yellow-bellied Flycatcher","Yellow-bellied Flycatcher",1970,2017,1.80645607692308,2.307044,0.703024875773783,FALSE,0,0.0427705034346581,0.0237845860429191,0.0617564208263972,0.0015172452657285,-0.000239540333766775,0.00327403086522377,0.000965964641742267,NA,NA,2067,0,0,NA,0,NA,0,NA
"24865","Yellow-bellied Sapsucker","Yellow-bellied Sapsucker",1970,2017,2.80927730769231,3.218622,0.27822238244869,FALSE,0,0.0145649924393201,-0.00426399277611259,0.0333939776547528,0.00173680327456689,-0.000220713551201036,0.00369432010033482,0.000927835886146205,NA,NA,2067,0,0.017,NA,0.058,NA,0.004,NA
"24913","Yellow-billed Cuckoo","Yellow-billed Cuckoo",1970,2017,2.99083069230769,3.354912,0.111793178182658,FALSE,0,-0.00812971685120652,-0.0279245055270444,0.0116650718246313,0.00161093234687219,-0.000531148584665892,0.00375301327841028,0.00104551883013096,-0.000953413932308201,0.00304445159257012,2067,0,0.694,38,0.141,NA,0,NA
"24961","Yellow-billed Loon","Yellow-billed Loon",1970,2017,0.180370802923077,0.214151217,2.87373280593182,TRUE,0,-0.0283256248326167,-0.0486548336733198,-0.00799641599191362,0.00170561100594357,-0.000253189421047099,0.00366441143293423,0.00111111234078034,NA,NA,2067,0,1,12,0.999,24,0.84,42
"25009","Yellow-billed Magpie","Yellow-billed Magpie",1970,2017,7.39037953846154,11.42044,0.915603381946084,FALSE,0,-0.0482371935891298,-0.0874217420438461,-0.00905264513441339,0.00710903556695292,-0.000858354145351229,0.0150764252792571,0.00406455968100244,NA,NA,2067,0,1,7,1,14,0.998,25
"25057","Yellow-breasted Chat","Yellow-breasted Chat",1970,2017,4.01768653846154,4.329352,0.165859029441348,FALSE,0,-0.00715491958479968,-0.021496882821826,0.00718704365222669,7.4009624678056e-05,-0.000379649306172928,0.00052766855552904,0.000618130624427906,-0.000296364794822438,0.00153262604367825,2067,0,0.595,45,0.039,NA,0,NA
"25105","Yellow-crowned Night-Heron","Yellow-crowned Night-Heron",1970,2017,0.231721692307692,0.245204,0.808223712886075,FALSE,0,0.00662848357056856,-0.00605126887050798,0.0193082360116451,0.000878682183803586,-8.45435758720577e-05,0.00184190794347923,0.000414862942995584,NA,NA,2067,0,0.079,NA,0.002,NA,0,NA
"25153","Yellow-headed Blackbird","Yellow-headed Blackbird",1970,2017,24.2973247692308,27.347289,0.60962851895957,FALSE,0,0.0115674818271095,-0.00959980577602053,0.0327347694302396,0.00266831852325539,-0.000236600738759709,0.00557323778527049,0.00113639661758942,NA,NA,2067,0,0.063,NA,0.064,NA,0.002,NA
"25201","Yellow-rumped Warbler","Yellow-rumped Warbler",1970,2017,10.7757047692308,11.407807,0.245477188742143,FALSE,0,-0.00082594138448041,-0.010065499094886,0.00841361632592517,0.00045714022039297,-4.65797133034566e-05,0.000960860154089397,0.000221211471598118,NA,NA,2067,0,0.002,NA,0,NA,0,NA
"25249","Yellow-throated Vireo","Yellow-throated Vireo",1970,2017,0.973166846153846,1.090633,0.154397326236981,FALSE,0,0.0173793295187391,0.0105162585955892,0.024242400441889,0,-8.75842314460258e-05,8.75842314460258e-05,0.000143823013856001,-5.76560494890825e-05,0.000345302077201085,2067,0,0,NA,0.003,NA,0,NA
"25297","Yellow-throated Warbler","Yellow-throated Warbler",1970,2017,0.883457846153846,0.986322,0.303374008109201,FALSE,0,0.014370240691379,0.00169466168471567,0.0270458196980424,0.00012804894976031,-0.000278402953781355,0.000534500853301976,0.00047934461463329,-0.000243920752353855,0.00120260998162043,2067,0,0.004,NA,0.043,NA,0,NA
"25345","Yellow Warbler","Yellow Warbler",1970,2017,5.94576884615385,6.226463,0.151276233987966,FALSE,0,-0.00710905366177171,-0.011436760697863,-0.00278134662568041,0.000117581436568456,-9.18321213163708e-06,0.000244346085268548,4.70463188453126e-05,NA,NA,2067,0,0.517,50,0,NA,0,NA
